Crohns Disease,Healthy,Ulcerative Colitis
0.0010527283087760535,-0.0006567323712813695,-0.0003959959374946807
-0.00012472243787537153,-0.0025185364389777795,0.0026432588768531347
0.014077639459129968,-0.009713666810688491,-0.004363972648441457
0.002026520589935708,0.001179714204686597,-0.003206234794622308
0.005081070635239448,-0.008156438113027981,0.0030753674777885234
0.008800467257923356,-0.0036361442938526527,-0.005164322964070714
0.0034248783640786974,0.0025350919944563772,-0.005959970358535061
0.0006018580658700679,-0.0012032945115382832,0.0006014364456682024
0.0015877105513593633,-0.004403404666361549,0.0028156941150021897
0.0005495032810514402,0.00044435944250957403,-0.0009938627235610096
0.004086102593314855,-0.002281874443750969,-0.0018042281495639478
0.0032899216318304733,-0.005526051207556625,0.0022361295757261546
-0.0048405357307550355,0.0018839947964107968,0.00295654093434424
-0.0028311837062005357,0.0007784945131156278,0.0020526891930849065
0.0005558066444460001,0.0008158283078628717,-0.0013716349523088698
-0.005094016768020968,0.003430798662247878,0.0016632181057730884
0.003829459786333871,-0.007063318860770844,0.003233859074436911
0.00037220114212714546,-0.0004775465456635568,0.00010534540353642236
-0.005640132484620073,0.0010539491186905765,0.004586183365929513
-0.0006103121728233806,0.00038959781373612654,0.0002207143590872669
0.0050326007053617915,-0.003845594941880746,-0.0011870057634810532
0.0072057357449021526,-0.01448116048190785,0.007275424737005699
-0.0033003417438830286,-0.0013504905579590808,0.004650832301842108
-0.0006643648066755522,0.0016843104631968455,-0.0010199456565212963
-0.0025760055343120748,-0.0011148490173754075,0.0036908545516874704
0.0021593862323967166,-0.003818944426956469,0.0016595581945597524
-0.0007803110814709739,0.00020321817272740998,0.000577092908743556
0.008289805914294054,-0.006860239988881373,-0.0014295659254126873
-0.0012546773997566844,0.0006110605802845639,0.0006436168194721153
-0.010244331425415351,-0.024988247784547987,0.03523257920996327
-0.0008618706106047635,-0.0013270971011624655,0.002188967711767229
0.0009327794675215961,-0.013791310919973411,0.012858531452451782
0.001552182373638488,-0.00294624151285492,0.0013940591392164292
0.0013276693361838363,-0.007690320147696644,0.006362650811512805
-8.840091539671785e-05,-0.0026695725913360494,0.002757973506732779
-0.0026894949810599175,0.001443641462238604,0.0012458535188213135
